id_imovel,localidade,tipo,area_m2,quartos,banheiros,vagas_garagem,idade_anos,preco_venda
IMV-11667,,Casa,506.0,3.0,3.0,2.0,15.0,1245156.0
IMV-11668,Barro Alto,Casa,468.0,3.0,3.0,4.0,5.0,
IMV-11669,Abadiânia,Casa,519.0,3.0,4.0,3.0,19.0,932201.0
IMV-11670,26 de Setembro,Casa,,3.0,3.0,4.0,20.0,423888.0
IMV-11671,Sol Nascente / Pôr do Sol,Apartamento,156.0,3.0,1.0,2.0,26.0,
IMV-11672,,Casa,404.0,4.0,6.0,3.0,28.0,758739.0
IMV-11673,Arapoangas,Casa,205.0,3.0,5.0,2.0,26.0,386459.0
IMV-11674,Gama,Casa,313.0,3.0,5.0,4.0,,
IMV-11675,Mimoso de Goiás,Casa,291.0,4.0,,2.0,,285384.0
IMV-11676,Flores de Goiás,Casa,450.0,5.0,7.0,2.0,39.0,498347.0
IMV-11677,Park Way,Casa,491.0,4.0,4.0,3.0,21.0,3668835.0
IMV-11678,Taguatinga,Casa,284.0,4.0,5.0,4.0,6.0,1289027.0
IMV-11679,Planaltina (GO),Casa,277.0,5.0,5.0,2.0,31.0,
IMV-11680,,Apartamento,58.0,2.0,1.0,1.0,9.0,480429.0
IMV-11681,Cristalina,Casa,173.0,3.0,3.0,3.0,32.0,413120.0
IMV-11682,Lago Norte,Casa,285.0,3.0,3.0,4.0,7.0,3100118.0
IMV-11683,Cristalina,Casa,183.0,5.0,7.0,2.0,0.0,566349.0
IMV-11684,Formosa,Casa,173.0,5.0,7.0,4.0,,562919.0
IMV-11685,Riacho Fundo,Casa,193.0,3.0,5.0,3.0,,665571.0
IMV-11686,Asa Norte,Apartamento,143.0,1.0,1.0,2.0,39.0,1263849.0
IMV-11687,Lago Sul,Casa,283.0,5.0,5.0,2.0,13.0,3303699.0
IMV-11688,Candangolândia,Casa,178.0,3.0,4.0,2.0,,878035.0
IMV-11689,Água Fria de Goiás,,135.0,4.0,4.0,2.0,17.0,175470.0
IMV-11690,Santo Antônio do Descoberto,Casa,201.0,3.0,3.0,3.0,3.0,391841.0
IMV-11691,Vicente Pires,Casa,445.0,4.0,,2.0,36.0,1368813.0
IMV-11692,SCIA / Estrutural,Casa,578.0,5.0,5.0,2.0,37.0,1041363.0
IMV-11693,Vila Boa,Casa,187.0,3.0,3.0,2.0,16.0,251718.0
IMV-11694,Barro Alto,Casa,148.0,4.0,4.0,2.0,12.0,237161.0
IMV-11695,Novo Gama,Casa,359.0,5.0,,4.0,40.0,705610.0
IMV-11696,Arapoangas,Casa,188.0,3.0,5.0,2.0,29.0,406938.0
IMV-11697,São João d’Aliança,Casa,380.0,4.0,6.0,3.0,39.0,630453.0
IMV-11698,Simolândia,,165.0,5.0,5.0,4.0,37.0,159322.0
IMV-11699,São Sebastião,,467.0,5.0,6.0,4.0,19.0,1278999.0
IMV-11700,,,472.0,5.0,5.0,4.0,36.0,1807466.0
IMV-11701,,Casa,177.0,3.0,4.0,,13.0,367864.0
IMV-11702,,Casa,442.0,5.0,6.0,4.0,35.0,583782.0
IMV-11703,Luziânia,Casa,312.0,3.0,3.0,3.0,27.0,
IMV-11704,Vila Propício,Casa,512.0,4.0,5.0,3.0,35.0,636547.0
IMV-11705,Alvorada do Norte,Casa,293.0,5.0,7.0,4.0,29.0,323268.0
IMV-11706,SCIA / Estrutural,Apartamento,129.0,,,2.0,36.0,263384.0
IMV-11707,Sobradinho,Casa,394.0,3.0,5.0,3.0,9.0,1762108.0
IMV-11708,Alto Paraíso de Goiás,Casa,137.0,3.0,5.0,4.0,20.0,488770.0
IMV-11709,Novo Gama,Casa,267.0,4.0,5.0,4.0,2.0,702124.0
IMV-11710,Água Quente,Casa,566.0,4.0,5.0,4.0,40.0,866147.0
IMV-11711,Recanto das Emas,Casa,288.0,3.0,5.0,4.0,14.0,776202.0
IMV-11712,Águas Claras,,121.0,2.0,2.0,2.0,7.0,848301.0
IMV-11713,Brazlândia,,311.0,,5.0,2.0,19.0,669716.0
IMV-11714,Gama,Casa,536.0,4.0,5.0,3.0,,1589450.0
IMV-11715,Itapoã,Apartamento,102.0,3.0,2.0,1.0,14.0,238151.0
IMV-11716,Ponte Alta,Casa,280.0,3.0,,3.0,40.0,521665.0
IMV-11717,Formosa,Casa,175.0,3.0,3.0,3.0,,470817.0
IMV-11718,Goianésia,Casa,416.0,,6.0,2.0,17.0,850556.0
IMV-11719,Cabeceira Grande,,135.0,3.0,3.0,4.0,32.0,144404.0
IMV-11720,Park Way,Casa,480.0,5.0,5.0,4.0,34.0,2638988.0
IMV-11721,Vila Boa,Casa,493.0,3.0,3.0,3.0,2.0,719216.0
IMV-11722,Arniqueira,Casa,453.0,5.0,5.0,2.0,,1920480.0
IMV-11723,Sobradinho II,Casa,168.0,4.0,6.0,2.0,13.0,593085.0
IMV-11724,Novo Gama,Casa,302.0,3.0,5.0,2.0,34.0,556924.0
IMV-11725,Arniqueira,Casa,447.0,3.0,5.0,4.0,30.0,1321639.0
IMV-11726,Cabeceira Grande,Casa,205.0,3.0,5.0,4.0,32.0,275480.0
IMV-11727,Flores de Goiás,Casa,,3.0,3.0,3.0,12.0,
IMV-11728,Vila Propício,Casa,284.0,,5.0,3.0,24.0,357328.0
IMV-11729,Flores de Goiás,Casa,193.0,5.0,,2.0,21.0,255068.0
IMV-11730,Vila Boa,Casa,184.0,4.0,5.0,2.0,26.0,179701.0
IMV-11731,Ponte Alta,Casa,466.0,5.0,,3.0,16.0,1009298.0
IMV-11732,Planaltina (GO),Casa,288.0,3.0,5.0,4.0,,542694.0
IMV-11733,Jardim Botânico,Casa,154.0,3.0,3.0,3.0,20.0,740058.0
IMV-11734,São Sebastião,Apartamento,62.0,1.0,1.0,,39.0,173395.0
IMV-11735,Sobradinho II,Casa,548.0,4.0,,4.0,5.0,1832555.0
IMV-11736,Valparaíso de Goiás,Apartamento,155.0,2.0,1.0,1.0,12.0,420170.0
IMV-11737,Brazlândia,Casa,438.0,3.0,5.0,3.0,31.0,1034548.0
IMV-11738,,Casa,558.0,3.0,3.0,3.0,5.0,2638124.0
IMV-11739,Santo Antônio do Descoberto,Casa,157.0,4.0,5.0,4.0,,279149.0
IMV-11740,Santa Maria,Casa,,3.0,3.0,4.0,3.0,885847.0
IMV-11741,Asa Sul,Apartamento,,4.0,3.0,2.0,25.0,1148042.0
IMV-11742,Asa Sul,Apartamento,72.0,1.0,1.0,2.0,38.0,623826.0
IMV-11743,Água Fria de Goiás,Casa,261.0,3.0,3.0,3.0,37.0,360648.0
IMV-11744,Varjão,Casa,440.0,4.0,6.0,4.0,37.0,1007845.0
IMV-11745,Santa Maria,Apartamento,155.0,4.0,3.0,1.0,9.0,515792.0
IMV-11746,São João d’Aliança,Casa,129.0,4.0,6.0,4.0,,216264.0
IMV-11747,Formosa,Casa,567.0,,5.0,4.0,9.0,1749534.0
IMV-11748,Gama,Casa,400.0,5.0,7.0,4.0,32.0,
IMV-11749,Luziânia,Casa,265.0,5.0,6.0,3.0,34.0,457047.0
IMV-11750,Sobradinho II,Casa,134.0,5.0,6.0,3.0,32.0,328088.0
IMV-11751,,Casa,159.0,5.0,,2.0,16.0,291178.0
IMV-11752,Samambaia,Apartamento,174.0,,4.0,2.0,6.0,759729.0
IMV-11753,Itapoã,Apartamento,122.0,1.0,1.0,2.0,16.0,335729.0
IMV-11754,Padre Bernardo,Casa,339.0,4.0,6.0,4.0,27.0,603868.0
IMV-11755,Núcleo Bandeirante,Apartamento,54.0,4.0,1.0,0.0,,266727.0
IMV-11756,Sol Nascente / Pôr do Sol,Casa,500.0,4.0,4.0,4.0,39.0,765818.0
IMV-11757,Candangolândia,Apartamento,115.0,,,2.0,9.0,496818.0
IMV-11758,Sol Nascente / Pôr do Sol,Apartamento,161.0,3.0,,1.0,32.0,243832.0
IMV-11759,,Casa,210.0,5.0,7.0,2.0,39.0,238127.0
IMV-11760,São João d’Aliança,Casa,529.0,4.0,6.0,,12.0,987991.0
IMV-11761,Itapoã,Casa,514.0,4.0,5.0,3.0,18.0,1261147.0
IMV-11762,Sol Nascente / Pôr do Sol,Apartamento,,1.0,1.0,1.0,20.0,125207.0
IMV-11763,Sudoeste / Octogonal,Apartamento,161.0,1.0,1.0,1.0,27.0,
IMV-11764,Riacho Fundo,Casa,279.0,5.0,6.0,2.0,9.0,1137438.0
IMV-11765,Lago Norte,Casa,323.0,,5.0,4.0,31.0,2020221.0
IMV-11766,Pirenópolis,Casa,401.0,4.0,4.0,,14.0,1508787.0
IMV-11767,Flores de Goiás,Casa,577.0,,,3.0,22.0,777479.0
IMV-11768,Taguatinga,Apartamento,160.0,4.0,2.0,2.0,10.0,644680.0
IMV-11769,Cabeceira Grande,Casa,178.0,4.0,6.0,2.0,3.0,298555.0
IMV-11770,Sobradinho II,Casa,355.0,4.0,6.0,2.0,27.0,881354.0
IMV-11771,Cocalzinho de Goiás,Casa,379.0,3.0,3.0,2.0,12.0,841927.0
IMV-11772,Paranoá,Casa,249.0,4.0,4.0,3.0,15.0,711339.0
IMV-11773,Águas Claras,Apartamento,138.0,4.0,2.0,2.0,3.0,1123927.0
IMV-11774,Recanto das Emas,,90.0,1.0,1.0,2.0,11.0,284947.0
IMV-11775,São João d’Aliança,Casa,336.0,3.0,,3.0,11.0,703810.0
IMV-11776,Formosa,Casa,433.0,5.0,7.0,4.0,24.0,1286005.0
IMV-11777,SIA,Apartamento,67.0,3.0,3.0,0.0,,270882.0
IMV-11778,,Casa,563.0,3.0,3.0,3.0,7.0,2577635.0
IMV-11779,Asa Sul,Apartamento,43.0,2.0,,1.0,,346242.0
IMV-11780,Sobradinho,Casa,220.0,3.0,3.0,2.0,32.0,670035.0
IMV-11781,Alvorada do Norte,Casa,260.0,3.0,5.0,2.0,21.0,317573.0
IMV-11782,Abadiânia,Casa,449.0,3.0,4.0,4.0,10.0,1028418.0
IMV-11783,Riacho Fundo,Casa,512.0,5.0,,4.0,12.0,1578305.0
IMV-11784,Fercal,Casa,555.0,3.0,5.0,3.0,24.0,869120.0
IMV-11785,Flores de Goiás,Casa,498.0,5.0,5.0,4.0,12.0,781010.0
IMV-11786,Asa Norte,Apartamento,117.0,3.0,1.0,1.0,17.0,
IMV-11787,Água Quente,Casa,155.0,4.0,5.0,2.0,6.0,266380.0
IMV-11788,Cidade Ocidental,Casa,179.0,3.0,5.0,2.0,,353646.0
IMV-11789,Cruzeiro,Apartamento,137.0,1.0,1.0,2.0,9.0,801295.0
IMV-11790,Luziânia,Casa,411.0,3.0,4.0,3.0,31.0,660805.0
IMV-11791,Cristalina,Casa,457.0,5.0,5.0,3.0,19.0,1184866.0
IMV-11792,,,491.0,5.0,5.0,2.0,24.0,3838283.0
IMV-11793,Santo Antônio do Descoberto,,301.0,4.0,5.0,2.0,32.0,497586.0
IMV-11794,Simolândia,,492.0,,6.0,3.0,33.0,513401.0
IMV-11795,Asa Sul,Apartamento,107.0,3.0,,1.0,7.0,1043415.0
IMV-11796,Paranoá,Apartamento,84.0,3.0,3.0,2.0,16.0,207783.0
IMV-11797,Noroeste,Apartamento,,3.0,1.0,2.0,22.0,1135853.0
IMV-11798,Alvorada do Norte,Casa,392.0,5.0,6.0,4.0,39.0,500669.0
IMV-11799,Noroeste,Apartamento,173.0,2.0,1.0,1.0,36.0,
IMV-11800,Lago Sul,,304.0,4.0,6.0,2.0,14.0,3350570.0
IMV-11801,Recanto das Emas,Apartamento,59.0,2.0,2.0,0.0,18.0,177805.0
IMV-11802,Planaltina,,511.0,3.0,4.0,3.0,14.0,1601415.0
IMV-11803,Jardim Botânico,Casa,384.0,5.0,6.0,,10.0,2097024.0
IMV-11804,Arapoangas,,445.0,,7.0,2.0,4.0,1241156.0
IMV-11805,Planaltina,Casa,573.0,5.0,7.0,2.0,26.0,
IMV-11806,Planaltina,Apartamento,122.0,2.0,1.0,2.0,36.0,294101.0
IMV-11807,Luziânia,Casa,555.0,4.0,6.0,4.0,17.0,1375158.0
IMV-11808,Barro Alto,Casa,570.0,5.0,5.0,3.0,5.0,1034412.0
IMV-11809,Padre Bernardo,Casa,236.0,3.0,3.0,4.0,26.0,353660.0
IMV-11810,Paranoá,Apartamento,69.0,3.0,3.0,0.0,6.0,193735.0
IMV-11811,Águas Lindas de Goiás,Casa,579.0,3.0,3.0,2.0,40.0,1174716.0
IMV-11812,Samambaia,Apartamento,78.0,,1.0,2.0,28.0,225622.0
IMV-11813,Goianésia,Casa,430.0,5.0,7.0,4.0,17.0,818744.0
IMV-11814,Sol Nascente / Pôr do Sol,Casa,337.0,,,3.0,3.0,748390.0
IMV-11815,Guará,,557.0,3.0,4.0,,27.0,
IMV-11816,,Casa,145.0,3.0,5.0,3.0,14.0,551978.0
IMV-11817,Fercal,Casa,219.0,3.0,5.0,3.0,28.0,362195.0
IMV-11818,Mimoso de Goiás,Casa,267.0,3.0,4.0,2.0,16.0,316127.0
IMV-11819,Águas Lindas de Goiás,Casa,503.0,5.0,6.0,2.0,12.0,1242014.0
IMV-11820,Vila Boa,Casa,556.0,5.0,7.0,4.0,23.0,679119.0
IMV-11821,Pirenópolis,Casa,179.0,5.0,5.0,2.0,22.0,638062.0
IMV-11822,Cabeceira Grande,Casa,250.0,5.0,6.0,2.0,20.0,362925.0
IMV-11823,Flores de Goiás,Casa,236.0,3.0,4.0,3.0,18.0,333405.0
IMV-11824,Vila Boa,Casa,498.0,3.0,4.0,3.0,15.0,
IMV-11825,Ceilândia,Casa,206.0,3.0,3.0,2.0,26.0,642246.0
IMV-11826,Núcleo Bandeirante,Casa,,3.0,3.0,4.0,7.0,794558.0
IMV-11827,Planaltina (GO),Casa,487.0,3.0,3.0,4.0,13.0,974237.0
IMV-11828,Formosa,Casa,195.0,3.0,5.0,2.0,33.0,490694.0
IMV-11829,Novo Gama,Casa,350.0,5.0,5.0,4.0,21.0,692806.0
IMV-11830,Brazlândia,Casa,534.0,4.0,6.0,4.0,27.0,1320507.0
IMV-11831,Vicente Pires,Casa,522.0,5.0,5.0,3.0,30.0,1609027.0
IMV-11832,Cruzeiro,Apartamento,169.0,,2.0,,22.0,
IMV-11833,Vila Boa,Casa,140.0,5.0,6.0,3.0,33.0,147635.0
IMV-11834,Cocalzinho de Goiás,Casa,373.0,5.0,5.0,2.0,19.0,726086.0
IMV-11835,Niquelândia,Casa,594.0,5.0,7.0,3.0,20.0,812757.0
IMV-11836,Cruzeiro,Apartamento,143.0,,2.0,2.0,40.0,767295.0
IMV-11837,Cabeceiras,Casa,,4.0,5.0,3.0,35.0,759516.0
IMV-11838,Santa Maria,Apartamento,,2.0,,,3.0,
IMV-11839,Cabeceiras,Casa,565.0,5.0,5.0,2.0,18.0,894898.0
IMV-11840,Asa Norte,Apartamento,122.0,3.0,3.0,1.0,12.0,1253604.0
IMV-11841,,,360.0,5.0,,2.0,8.0,
IMV-11842,,Casa,,4.0,5.0,4.0,,1629311.0
IMV-11843,Luziânia,Casa,,3.0,3.0,2.0,19.0,973512.0
IMV-11844,Alvorada do Norte,Casa,272.0,4.0,5.0,3.0,,474167.0
IMV-11845,Samambaia,Apartamento,110.0,3.0,3.0,1.0,4.0,481807.0
IMV-11846,Sudoeste / Octogonal,Apartamento,152.0,4.0,1.0,1.0,39.0,1234376.0
IMV-11847,Gama,Apartamento,143.0,3.0,2.0,2.0,33.0,445689.0
IMV-11848,Alto Paraíso de Goiás,Casa,137.0,3.0,5.0,3.0,27.0,424837.0
IMV-11849,Alexânia,Casa,428.0,5.0,7.0,3.0,24.0,1003079.0
IMV-11850,Cristalina,Casa,590.0,4.0,6.0,2.0,7.0,1462692.0
IMV-11851,Goianésia,Casa,309.0,4.0,5.0,2.0,38.0,
IMV-11852,Riacho Fundo,Casa,189.0,5.0,7.0,4.0,,624738.0
IMV-11853,Niquelândia,Casa,215.0,5.0,6.0,2.0,24.0,281591.0
IMV-11854,Novo Gama,Casa,507.0,5.0,7.0,4.0,18.0,935230.0
IMV-11855,Barro Alto,Casa,344.0,5.0,5.0,3.0,31.0,501846.0
IMV-11856,Riacho Fundo II,Casa,524.0,4.0,5.0,2.0,12.0,1339199.0
IMV-11857,Brazlândia,Casa,521.0,,3.0,4.0,20.0,1178870.0
IMV-11858,Brazlândia,Casa,134.0,5.0,6.0,2.0,23.0,349246.0
IMV-11859,Simolândia,,409.0,5.0,,4.0,3.0,581655.0
IMV-11860,Sobradinho,Casa,394.0,5.0,5.0,4.0,40.0,1261207.0
IMV-11861,Cabeceira Grande,Casa,337.0,3.0,3.0,2.0,10.0,
IMV-11862,Cabeceira Grande,Casa,286.0,5.0,6.0,4.0,24.0,385248.0
IMV-11863,Asa Sul,Apartamento,96.0,2.0,1.0,1.0,32.0,845338.0
IMV-11864,,Casa,366.0,3.0,4.0,,0.0,648169.0
IMV-11865,São Sebastião,Apartamento,82.0,3.0,1.0,2.0,24.0,227998.0
IMV-11866,,Apartamento,100.0,,1.0,1.0,37.0,
IMV-11867,Fercal,Casa,386.0,5.0,6.0,3.0,26.0,567114.0
IMV-11868,Ponte Alta,Casa,,4.0,6.0,3.0,7.0,
IMV-11869,Águas Claras,Apartamento,132.0,3.0,2.0,1.0,12.0,1110159.0
IMV-11870,Água Quente,Casa,367.0,4.0,4.0,4.0,35.0,483199.0
IMV-11871,Santo Antônio do Descoberto,Casa,526.0,3.0,,4.0,0.0,1070397.0
IMV-11872,Cruzeiro,Apartamento,96.0,4.0,1.0,2.0,14.0,652911.0
IMV-11873,26 de Setembro,Casa,539.0,4.0,5.0,2.0,15.0,1314319.0
IMV-11874,Cabeceira Grande,Casa,175.0,5.0,5.0,4.0,13.0,281297.0
IMV-11875,Lago Norte,Casa,275.0,,4.0,4.0,24.0,1954639.0
IMV-11876,Alvorada do Norte,Casa,446.0,3.0,5.0,2.0,19.0,
IMV-11877,Sudoeste / Octogonal,Apartamento,64.0,3.0,2.0,0.0,12.0,697006.0
IMV-11878,,Casa,270.0,4.0,4.0,2.0,20.0,537435.0
IMV-11879,Águas Claras,Apartamento,176.0,2.0,1.0,,3.0,1292372.0
IMV-11880,Águas Claras,Apartamento,180.0,3.0,3.0,1.0,7.0,1542162.0
IMV-11881,Varjão,Apartamento,122.0,4.0,2.0,1.0,17.0,399331.0
IMV-11882,,Casa,262.0,5.0,5.0,2.0,0.0,3249378.0
IMV-11883,Sudoeste / Octogonal,Apartamento,61.0,3.0,2.0,0.0,2.0,635888.0
IMV-11884,Mimoso de Goiás,,530.0,3.0,,4.0,38.0,523160.0
IMV-11885,SCIA / Estrutural,Casa,572.0,4.0,5.0,4.0,22.0,
IMV-11886,Park Way,Casa,185.0,4.0,4.0,3.0,23.0,1084895.0
IMV-11887,Santo Antônio do Descoberto,Casa,403.0,4.0,6.0,4.0,7.0,871146.0
IMV-11888,Cabeceiras,Casa,239.0,5.0,6.0,2.0,29.0,326768.0
IMV-11889,Santo Antônio do Descoberto,Casa,580.0,,3.0,2.0,4.0,1229736.0
IMV-11890,Ceilândia,Casa,171.0,4.0,5.0,3.0,6.0,552192.0
IMV-11891,Itapoã,Casa,560.0,4.0,5.0,,19.0,1305901.0
IMV-11892,São João d’Aliança,Casa,553.0,3.0,5.0,4.0,21.0,1024209.0
IMV-11893,Sudoeste / Octogonal,Apartamento,159.0,3.0,2.0,2.0,3.0,1712110.0
IMV-11894,Riacho Fundo,Apartamento,,1.0,1.0,1.0,33.0,130783.0
IMV-11895,,Casa,411.0,5.0,7.0,2.0,28.0,1814032.0
IMV-11896,Alto Paraíso de Goiás,Casa,167.0,4.0,6.0,2.0,37.0,451939.0
IMV-11897,Sol Nascente / Pôr do Sol,Casa,453.0,4.0,6.0,4.0,33.0,684925.0
IMV-11898,Alto Paraíso de Goiás,Casa,326.0,3.0,4.0,2.0,6.0,1150158.0
IMV-11899,Planaltina,Casa,311.0,,4.0,3.0,23.0,776914.0
IMV-11900,Luziânia,,209.0,4.0,5.0,2.0,7.0,479969.0
IMV-11901,Recanto das Emas,Apartamento,179.0,1.0,1.0,1.0,8.0,564301.0
IMV-11902,Sudoeste / Octogonal,Apartamento,175.0,2.0,2.0,,12.0,2101933.0
IMV-11903,Asa Norte,Apartamento,78.0,4.0,4.0,2.0,13.0,713454.0
IMV-11904,Vila Boa,Casa,524.0,3.0,3.0,3.0,34.0,577210.0
IMV-11905,Asa Norte,Apartamento,106.0,4.0,4.0,2.0,2.0,1173934.0
IMV-11906,Valparaíso de Goiás,Apartamento,128.0,4.0,2.0,2.0,38.0,286275.0
IMV-11907,Riacho Fundo II,Casa,146.0,5.0,7.0,3.0,31.0,365818.0
IMV-11908,Goianésia,Casa,256.0,4.0,,3.0,11.0,570521.0
IMV-11909,Vicente Pires,Casa,515.0,4.0,5.0,3.0,31.0,1524888.0
IMV-11910,São João d’Aliança,Casa,341.0,4.0,6.0,3.0,17.0,633816.0
IMV-11911,Valparaíso de Goiás,Apartamento,59.0,4.0,1.0,0.0,14.0,145063.0
IMV-11912,Asa Norte,Apartamento,95.0,3.0,1.0,2.0,40.0,735699.0
IMV-11913,Alto Paraíso de Goiás,Casa,384.0,5.0,5.0,,34.0,1170430.0
IMV-11914,Águas Lindas de Goiás,Apartamento,124.0,1.0,1.0,2.0,3.0,358434.0
IMV-11915,SCIA / Estrutural,Apartamento,81.0,4.0,4.0,1.0,5.0,193720.0
IMV-11916,Riacho Fundo II,Casa,568.0,3.0,4.0,2.0,,1190286.0
IMV-11917,Alexânia,Casa,,4.0,5.0,2.0,27.0,248123.0
IMV-11918,Pirenópolis,Casa,588.0,3.0,3.0,4.0,31.0,2084565.0
IMV-11919,Lago Norte,Casa,360.0,5.0,6.0,4.0,27.0,2741673.0
IMV-11920,Arapoangas,Casa,441.0,3.0,3.0,3.0,27.0,941425.0
IMV-11921,SCIA / Estrutural,Apartamento,129.0,4.0,4.0,2.0,11.0,283193.0
IMV-11922,Niquelândia,Casa,307.0,4.0,4.0,3.0,36.0,
IMV-11923,Sudoeste / Octogonal,,60.0,3.0,3.0,0.0,28.0,616736.0
IMV-11924,26 de Setembro,Casa,173.0,,5.0,2.0,25.0,338776.0
IMV-11925,Vicente Pires,,,4.0,6.0,4.0,37.0,541237.0
IMV-11926,Cavalcante,Casa,195.0,5.0,6.0,3.0,28.0,295934.0
IMV-11927,Luziânia,Casa,,3.0,5.0,2.0,0.0,531390.0
IMV-11928,Santo Antônio do Descoberto,Casa,223.0,5.0,6.0,4.0,4.0,445595.0
IMV-11929,Recanto das Emas,Casa,385.0,5.0,7.0,3.0,1.0,1348232.0
IMV-11930,Cabeceira Grande,Casa,142.0,3.0,3.0,4.0,29.0,181233.0
IMV-11931,Riacho Fundo II,Casa,533.0,5.0,6.0,2.0,6.0,1755685.0
IMV-11932,Padre Bernardo,Casa,397.0,5.0,5.0,4.0,38.0,648446.0
IMV-11933,Vila Propício,Casa,269.0,4.0,6.0,2.0,5.0,453733.0
IMV-11934,Lago Norte,Casa,409.0,4.0,4.0,,8.0,3518360.0
IMV-11935,Santa Maria,Apartamento,150.0,4.0,3.0,1.0,18.0,451528.0
IMV-11936,Cabeceiras,Casa,441.0,5.0,7.0,3.0,8.0,684631.0
IMV-11937,Varjão,Apartamento,42.0,3.0,1.0,0.0,40.0,89511.0
IMV-11938,São João d’Aliança,Casa,,5.0,7.0,2.0,20.0,820314.0
IMV-11939,Vila Propício,Casa,,5.0,5.0,3.0,6.0,707375.0
IMV-11940,Pirenópolis,Casa,378.0,4.0,6.0,4.0,9.0,1644737.0
IMV-11941,,Casa,220.0,4.0,6.0,4.0,6.0,448567.0
IMV-11942,Cocalzinho de Goiás,Casa,481.0,3.0,3.0,3.0,38.0,781645.0
IMV-11943,Vicente Pires,,281.0,4.0,4.0,2.0,17.0,1077771.0
IMV-11944,SCIA / Estrutural,Casa,333.0,5.0,5.0,2.0,28.0,536815.0
IMV-11945,Abadiânia,Casa,280.0,4.0,6.0,3.0,27.0,525694.0
IMV-11946,Lago Norte,Casa,446.0,5.0,5.0,2.0,40.0,3284370.0
IMV-11947,Cristalina,Casa,547.0,,5.0,4.0,39.0,1181844.0
IMV-11948,Cristalina,Casa,448.0,3.0,3.0,2.0,22.0,1142794.0
IMV-11949,Lago Sul,Casa,226.0,3.0,5.0,3.0,18.0,2238973.0
IMV-11950,Riacho Fundo,Apartamento,155.0,1.0,1.0,1.0,39.0,432164.0
IMV-11951,Lago Sul,Casa,484.0,5.0,5.0,3.0,,5445610.0
IMV-11952,Núcleo Bandeirante,Casa,212.0,4.0,5.0,2.0,12.0,976464.0
IMV-11953,Alvorada do Norte,Casa,148.0,4.0,5.0,3.0,28.0,157665.0
IMV-11954,Niquelândia,Casa,546.0,4.0,5.0,3.0,27.0,819261.0
IMV-11955,Goianésia,Casa,461.0,5.0,7.0,,38.0,
IMV-11956,Mimoso de Goiás,Casa,350.0,5.0,,2.0,28.0,349936.0
IMV-11957,,Apartamento,104.0,3.0,1.0,1.0,14.0,348148.0
IMV-11958,Sobradinho,Casa,344.0,5.0,6.0,3.0,29.0,1108692.0
IMV-11959,Varjão,Casa,134.0,5.0,7.0,,,375086.0
IMV-11960,Goianésia,Casa,,5.0,,3.0,,
IMV-11961,Cruzeiro,Apartamento,62.0,4.0,3.0,0.0,12.0,427196.0
IMV-11962,São Sebastião,Casa,260.0,4.0,4.0,2.0,5.0,835424.0
IMV-11963,Santa Maria,Apartamento,83.0,3.0,2.0,1.0,,190682.0
IMV-11964,Cristalina,Casa,308.0,5.0,5.0,3.0,12.0,755008.0
IMV-11965,Asa Norte,Apartamento,177.0,3.0,1.0,1.0,35.0,1288409.0
IMV-11966,Cidade Ocidental,Casa,139.0,5.0,6.0,,3.0,327111.0
IMV-11967,Riacho Fundo II,Apartamento,69.0,3.0,3.0,1.0,29.0,180228.0
IMV-11968,Brazlândia,Casa,146.0,5.0,5.0,3.0,29.0,344319.0
IMV-11969,Padre Bernardo,Casa,213.0,3.0,3.0,3.0,14.0,437624.0
IMV-11970,Cruzeiro,Apartamento,81.0,4.0,4.0,2.0,33.0,473662.0
IMV-11971,Ponte Alta,Casa,492.0,3.0,5.0,2.0,30.0,859148.0
IMV-11972,Águas Lindas de Goiás,Casa,133.0,4.0,6.0,2.0,23.0,228149.0
IMV-11973,Simolândia,Casa,123.0,,3.0,3.0,18.0,180468.0
IMV-11974,Alvorada do Norte,Casa,486.0,5.0,5.0,2.0,3.0,701574.0
IMV-11975,,Casa,141.0,5.0,5.0,4.0,11.0,672022.0
IMV-11976,Lago Norte,Casa,319.0,3.0,5.0,4.0,39.0,2345123.0
IMV-11977,Noroeste,Apartamento,46.0,3.0,1.0,0.0,12.0,554331.0
IMV-11978,Barro Alto,Casa,590.0,3.0,4.0,4.0,22.0,922204.0
IMV-11979,Cabeceira Grande,Casa,478.0,5.0,7.0,3.0,8.0,838260.0
IMV-11980,Santo Antônio do Descoberto,Casa,362.0,3.0,3.0,4.0,3.0,
IMV-11981,,Casa,320.0,,6.0,4.0,3.0,1806727.0
IMV-11982,Planaltina (GO),Casa,425.0,5.0,7.0,4.0,24.0,712107.0
IMV-11983,Planaltina (GO),Casa,517.0,4.0,4.0,3.0,21.0,921398.0
IMV-11984,Flores de Goiás,Casa,,5.0,7.0,3.0,17.0,577633.0
IMV-11985,Itapoã,Casa,545.0,4.0,6.0,2.0,37.0,1034411.0
IMV-11986,Cabeceira Grande,Casa,449.0,3.0,5.0,,24.0,533656.0
IMV-11987,Mimoso de Goiás,Casa,519.0,4.0,4.0,2.0,35.0,612861.0
IMV-11988,Cavalcante,Casa,517.0,3.0,3.0,,9.0,1098104.0
IMV-11989,Riacho Fundo,Casa,,5.0,5.0,3.0,21.0,909436.0
IMV-11990,Água Fria de Goiás,Casa,450.0,3.0,5.0,4.0,35.0,603704.0
